"NAME:","run_4_1.csv"
"EXPERIMENT TIME:","05/06/2023 12:15 "
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","165"

"Time [sec]","ACC X","ACC Y","ACC Z"
"36.0","20.01","-4.04","2.98"
"36.070007","-0.55","-20.01","10.59"
"36.14","6.98","10.98","6.28"
"36.22","-6.16","-10.20","-1.92"
"36.29001","20.01","-20.01","19.73"
"36.36","-3.88","-11.49","-0.78"
"36.430008","0.63","-4.04","-17.22"
"36.5","-3.14","6.20","-12.00"
"36.570007","-0.59","4.12","-6.28"
"36.64","-3.84","-20.01","-20.01"
"36.710007","20.01","20.01","-20.01"
"36.78","12.36","-3.26","1.80"
"36.850006","16.20","-3.88","-5.53"
"36.920013","0.00","-11.30","0.04"
"37.0","18.59","-20.01","-19.06"
"37.070007","2.31","-4.08","-0.27"
"37.14","-3.69","-4.12","-6.28"
"37.210007","-5.10","-1.49","-2.82"
"37.28","-7.22","-3.96","0.35"
"37.350006","-5.92","-20.01","-0.16"
"37.420013","-8.90","-2.51","-14.20"
"37.490005","15.26","-10.04","-2.08"
"37.560013","19.38","3.37","14.71"
"37.64","-2.75","-16.63","-7.65"
"37.710007","0.12","-20.01","-20.01"
"37.78","-5.65","-5.06","1.41"
"37.850006","-8.20","-2.31","3.69"
"37.920013","-2.00","3.49","-3.22"
"37.990005","-1.14","12.04","-7.30"
"38.060013","19.02","-20.01","-20.01"
"38.130005","-16.16","-14.16","2.71"
"38.200012","11.85","-5.45","4.28"
"38.270004","-11.06","9.89","12.79"
"38.34001","1.77","-20.01","-17.14"
"38.420013","17.50","-20.01","-17.50"
"38.490005","-3.02","-3.53","-2.35"
"38.560013","-5.49","1.33","-0.04"
"38.630005","-5.22","3.30","-3.96"
"38.700012","5.88","2.86","-7.02"
"38.770004","-18.75","-20.01","-19.06"
"38.84001","11.30","-16.04","-13.65"
"38.910004","17.89","8.00","-0.27"
"38.98001","-12.55","-15.14","-6.35"
"39.060013","9.89","-12.32","-3.49"
"39.130005","5.65","-20.01","-18.08"
"39.200012","-4.04","-1.92","-9.02"
"39.270004","-11.77","-7.88","-2.86"
"39.34001","-5.45","10.24","2.08"
"39.410004","-5.33","10.24","-5.57"
"39.48001","-20.01","-18.04","-7.14"
"39.550003","2.20","-20.01","-3.02"
"39.62001","15.73","-17.10","0.86"
"40.48001","0.98","-11.77","-8.20"
"40.550003","20.01","-19.14","-19.26"
"40.62001","-2.35","-12.08","0.31"
"40.690002","-7.41","7.92","-3.06"
"40.76001","-6.12","-2.67","-3.02"
"40.83","-2.75","2.51","-0.20"
"40.90001","0.27","-20.01","6.83"
"40.97","2.16","-9.89","4.75"
"41.04001","14.12","-20.01","-20.01"
"41.11","6.28","-7.96","4.12"
"41.190002","-7.96","-9.18","-3.30"
"41.26001","20.01","-9.22","-16.55"
"41.33","-2.67","-16.08","1.37"
"41.40001","-6.43","-0.90","-1.18"
"41.47","-16.95","-7.22","-0.86"
"41.54001","3.37","7.37","-4.71"
"41.61","-20.01","-6.75","1.18"
"41.680008","18.75","-20.01","-15.42"
"41.75","0.35","-10.20","3.69"
"41.820007","7.06","-18.51","-3.65"
"41.89","-8.43","4.39","-1.14"
"41.97","8.20","-18.71","5.61"
"42.04001","1.88","-17.73","-10.08"
"42.11","-5.14","-3.14","-3.88"
"42.180008","-9.18","-3.49","0.67"
"42.25","1.10","-0.59","2.51"
"42.320007","-20.01","-7.85","20.01"
"42.39","20.01","-20.01","-20.01"
"42.460007","-20.01","20.01","-4.31"
"42.53","18.28","-1.02","-5.61"
