"NAME:","9_walk_1_2.csv"
"EXPERIMENT TIME:","18/06/2023 17:44"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","120"

"Time [sec]","ACC X","ACC Y","ACC Z"
"47.975006","0.75","-3.8","-7.57"
"48.07599","-2.31","-16.83","-10.55"
"48.177002","-0.24","-15.1","-1.49"
"48.277985","0.12","-5.81","-3.45"
"48.378998","-0.59","-5.92","-1.49"
"48.47998","-2.0","-11.3","-0.98"
"48.580994","-0.31","-14.63","-0.47"
"48.682007","2.63","-11.06","-3.02"
"48.78299","-0.71","-7.85","-2.24"
"48.884003","-1.06","-3.18","-2.2"
"48.984985","1.88","-9.65","-5.33"
"49.086","-3.02","-12.87","-2.16"
"49.18698","1.96","-10.0","-2.16"
"49.287994","1.22","-7.26","-1.18"
"49.389008","-1.77","-9.49","-0.47"
"49.48999","-0.55","-11.73","0.2"
"49.591003","2.51","-14.95","1.57"
"49.691986","3.26","-10.51","-2.28"
"49.793","-1.8","-6.79","-1.57"
"49.893982","-0.43","-2.98","-5.84"
"49.994995","2.9","-13.81","-2.86"
"50.09601","2.67","-14.4","2.9"
"50.19699","1.65","-6.04","0.39"
"50.298004","0.39","-5.92","-2.55"
"50.398987","-1.41","-9.73","-0.82"
"50.5","-0.94","-13.73","-0.47"
"50.600983","3.57","-11.14","3.06"
"50.701996","3.57","-9.69","-4.47"
"50.80298","-2.28","-4.98","-1.02"
"50.90399","-0.27","-6.55","-7.81"
"51.005005","-2.35","-17.81","-11.65"
"51.105988","-0.31","-16.4","-3.92"
"51.207","0.2","-5.61","-3.8"
"51.307983","-0.04","-5.49","-2.24"
"51.408997","-1.84","-10.36","-1.29"
"51.50998","-1.18","-14.28","-2.28"
"51.610992","3.1","-8.59","2.43"
"51.712006","2.16","-8.16","-3.92"
"51.81299","-2.75","-4.28","-2.0"
"51.914","-0.63","-7.34","-8.39"
"52.014984","-3.53","-15.46","-14.12"
"52.115997","1.26","-13.22","-4.9"
"52.21698","0.78","-5.96","-3.96"
"52.317993","-0.47","-7.34","-1.06"
"52.419006","-2.28","-10.71","-1.37"
"52.51999","0.24","-13.77","-1.92"
"52.621002","4.39","-11.34","-1.41"
"52.721985","0.51","-7.06","-2.28"
