"NAME:","walk_2_3.csv"
"EXPERIMENT TIME:","05/06/2023 12:26 "
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","98"

"Time [sec]","ACC X","ACC Y","ACC Z"
"38.790005","-3.69","5.96","-0.71"
"38.860004","-4.16","2.28","-6.35"
"38.930004","13.61","18.83","-3.53"
"39.000004","3.61","14.55","-2.51"
"39.070004","-12.08","2.63","5.92"
"39.140003","-5.02","10.32","-0.16"
"39.210003","-6.08","10.47","6.08"
"39.280003","0.47","15.10","0.98"
"39.350002","1.73","11.41","0.00"
"39.430004","-1.69","9.69","1.29"
"39.500004","-1.26","10.24","2.43"
"39.570004","0.00","12.83","0.12"
"39.640003","0.55","15.10","0.51"
"39.710003","3.80","15.46","7.14"
"39.780003","-5.06","15.69","-5.61"
"39.850002","-8.47","12.24","-1.14"
"39.920002","-0.47","8.04","3.53"
"39.99","-1.14","6.86","1.84"
"40.06","-5.77","3.65","-2.24"
"40.140003","3.22","10.16","-4.04"
"40.210003","6.71","11.26","5.61"
"40.280003","-10.16","15.69","3.37"
"40.350002","-6.79","1.96","2.12"
"40.420002","-3.57","12.20","2.00"
"40.49","9.96","8.79","-0.78"
"40.56","-4.28","8.47","3.10"
"40.63","-3.14","9.26","3.37"
"40.7","-0.27","9.96","-0.78"
"40.77","-2.63","13.34","1.96"
"40.850002","2.39","17.50","5.77"
"40.920002","2.67","15.18","4.82"
"40.99","-4.71","20.01","-3.49"
"41.06","-3.22","5.22","-2.51"
"41.13","-0.67","8.00","5.53"
"41.2","-2.82","7.10","0.08"
"41.27","-4.82","2.63","-4.24"
"41.34","15.65","18.83","-6.00"
"41.41","10.00","13.69","2.75"
"41.49","-2.51","9.18","-0.82"
"41.56","-4.31","5.18","-7.22"
"41.63","-6.86","8.63","4.24"
"41.7","4.59","6.47","9.22"
"41.77","2.16","8.67","2.39"
"41.84","-0.08","9.77","0.20"
"41.91","-1.22","10.08","0.71"
"41.98","-0.47","10.71","0.67"
"42.05","1.37","8.43","0.31"
"42.12","5.26","18.51","-1.92"
"42.2","-1.29","12.63","7.92"
"42.27","-2.67","15.57","-4.94"
"42.34","-4.67","5.18","5.10"
"42.41","-1.10","8.75","6.04"
"42.48","-3.80","5.45","-0.47"
"42.55","-4.94","2.16","-5.18"
"42.62","15.34","13.42","-8.47"
"42.69","4.59","13.81","2.79"
"43.76","-7.37","1.45","-3.61"
"43.829998","20.01","-0.16","-20.01"
"43.899998","5.18","13.14","2.12"
"43.970005","-11.18","15.93","4.51"
"44.040005","-6.04","1.37","-0.24"
"44.110004","-5.18","16.75","4.35"
"44.180004","-0.39","8.12","2.82"
"44.250004","1.92","10.43","1.65"
"44.320004","-1.65","9.57","1.37"
"44.399998","-1.02","9.73","-0.12"
"44.470005","-1.57","13.45","1.29"
"44.540005","2.98","16.40","-1.49"
"44.610004","0.82","14.75","9.06"
"44.680004","-5.10","16.16","-4.79"
"44.750004","-5.06","4.39","-2.67"
"44.820004","-2.67","7.69","5.37"
"44.890003","-3.80","5.06","-0.47"
"44.960003","-4.98","3.02","-4.12"
"45.030003","20.01","19.69","-8.36"
"45.110004","4.24","14.20","-1.69"
"45.180004","-9.38","14.12","1.10"
"45.250004","-3.49","3.02","-0.20"
"45.320004","-1.92","14.79","3.37"
"45.390003","0.94","10.12","1.65"
"45.460003","-1.49","11.18","2.20"
"45.530003","0.55","10.04","0.59"
"45.600002","-0.35","8.94","-0.47"
"45.670002","-1.57","12.32","2.04"
"45.74","3.92","14.00","-2.79"
"45.820004","8.00","15.02","6.32"
"45.890003","-3.37","17.53","-0.78"
"45.960003","-8.75","14.79","-1.33"
"46.030003","-1.88","6.67","4.94"
"46.100002","-2.94","6.24","1.29"
"46.170002","-5.49","2.71","-2.59"
"46.24","-1.02","7.10","-3.45"
"46.31","8.20","12.28","11.26"
"46.38","-7.53","19.93","3.10"
