"NAME:","run_1_2.csv"
"EXPERIMENT TIME:","07/06/2023 21:38"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","150"

"Time [sec]","ACC X","ACC Y","ACC Z"
"169.86","1.18","1.96","3.02"
"169.95","5.18","-19.97","3.88"
"170.04","11.26","-12.47","-0.67"
"170.13","20.01","0.35","6.0"
"170.22","13.02","7.37","7.1"
"170.31","5.49","0.24","7.53"
"170.41","-0.59","-1.61","4.39"
"170.5","20.01","-7.96","-4.39"
"170.59","19.61","6.35","-1.02"
"170.68","-2.98","-0.35","-0.08"
"170.77","10.4","-2.9","5.96"
"170.86","17.02","20.01","3.73"
"170.95","20.01","3.22","2.47"
"171.04","16.28","0.2","8.59"
"171.13","1.8","-1.18","5.69"
"171.22","-1.29","-5.69","8.47"
"171.32","20.01","-9.02","-8.98"
"171.41","19.97","8.24","-4.31"
"171.5","-2.67","-2.67","0.04"
"171.59","6.86","1.92","3.18"
"171.68","10.83","-3.84","2.35"
"171.77","16.75","2.28","5.26"
"171.86","10.87","2.2","7.45"
"171.95","1.96","-1.57","4.43"
"172.04","6.28","-20.01","13.1"
"172.13","18.75","-0.04","10.55"
"172.23","14.79","8.59","-2.98"
"172.32","-1.33","-4.71","-5.81"
"172.41","4.71","2.47","3.33"
"172.5","9.65","9.06","-0.35"
"172.59","16.12","5.02","8.51"
"172.68","13.26","-1.18","6.9"
"172.77","4.98","0.08","4.82"
"172.86","12.12","-12.28","9.3"
"172.95","20.01","7.34","7.69"
"173.04","15.3","7.22","-1.41"
"173.14","-6.51","-3.65","2.35"
"173.23","9.49","-1.41","1.73"
"173.32","-0.47","18.71","1.49"
"173.41","17.46","5.02","6.67"
"173.5","4.31","2.82","5.3"
"173.59","4.43","-2.31","2.51"
"173.68","7.14","-19.81","10.04"
"173.77","20.01","-1.96","11.14"
"173.86","15.46","10.28","-2.35"
"173.96","-2.39","-3.26","-1.73"
"174.05","6.04","1.84","4.59"
"174.14","18.51","-10.75","-7.41"
"174.23","19.42","4.63","6.83"
"174.32","12.43","-1.92","5.84"
"174.41","3.96","0.35","5.06"
"174.5","0.82","-4.31","1.37"
"174.59","20.01","-11.81","4.35"
"174.68","20.01","6.75","-6.63"
"174.77","-18.87","-18.04","3.33"
"174.87","6.94","0.16","6.9"
"174.96","20.01","-9.49","3.22"
"175.05","20.01","15.93","-9.57"
"175.14","15.93","6.28","4.75"
"175.23","-2.79","3.14","1.22"
"175.32","2.9","-0.08","2.75"
"175.41","20.01","-11.41","1.29"
"175.5","19.93","4.9","-5.88"
"175.59","2.75","1.53","5.65"
"175.68","4.04","1.45","5.37"
"175.78","20.01","-20.01","11.92"
"175.87","20.01","14.91","13.73"
"175.96","20.01","3.77","6.04"
"176.05","5.1","3.02","6.35"
"176.14","-0.12","-0.47","1.53"
"176.23","20.01","-8.24","0.98"
"176.32","17.46","19.65","5.96"
"176.41","-1.65","-2.55","0.59"
